Up or Down,open,high,low,close,Consensus Estimate Revenue,Actual Revenue,Retained Earnings,Consensus Estimat Earnings Per share,Earnings Per Share,return on Assets,Gross Profit,Net Income,Gross Margin,Profit Margin,Working Capital,Current Ratio (CA/CL),Debt-To-Assets Ratio
1,888,893.4899902,885.4199829,891.5100098,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,891.5,908.539978,890.2800293,906.8300171,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,910.8200073,923.7199707,905.6199951,909.2800293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,913.7999878,917.1900024,894.4899902,898.2800293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,899.6500244,900.0900269,889.3099976,894.8800049,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,899.6300049,908.5100098,899,907.039978,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,907.039978,911.2399902,897.5,902.3599854,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,903.0900269,904.0900269,895.25,896.2299805,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,891.4500122,894.9699707,884.4899902,884.6699829,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,887.5,902.3800049,887.5,901.9899902,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,900.9899902,909.6099854,900.7800293,903.7800293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,907.8400269,910.5,897.3699951,899.2000122,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,899.7000122,905.3200073,896.289978,902.0599976,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,902.6699829,903.6500244,896.7700195,898.5300293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,908.6799927,909.9899902,903.8200073,907.4099731,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,907.039978,909.4799805,903,907.6199951,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,910.2999878,915.75,907.5599976,909.289978,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,914.3900146,921.8599854,912.1099854,918.3800049,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,948.8300171,949.5900269,924.3300171,924.9899902,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,927.7999878,954.4000244,927.7999878,948.2299805,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,946.6500244,950.0999756,941.4099731,946.9400024,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,946,946,935.9000244,941.0300293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,944.75,945,934.2199707,937.5300293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,940.5200195,940.789978,930.2999878,934.1500244,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,940.9500122,949.0499878,939.210022,949.039978,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,952.7999878,957.8900146,950.2000122,952.8200073,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,953.5,953.75,945,948.9500122,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,945.1099854,950.289978,940.7800293,947.6199951,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,954.5,962.789978,951.5300293,961.3499756,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,958.7299805,963.1500244,956.0599976,957.9699707,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,961,970.0599976,960.9099731,966.0700073,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,954.7000122,960.4000244,944.1199951,944.7600098,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,944.7999878,962.75,944.7600098,958.4899902,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,962.8400269,968.9199829,959.7199707,959.8400269,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,964,971.3800049,962.9000244,970.6699829,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,975.0200195,975.2000122,966.8499756,971.539978,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,976,981,970.2299805,980.3499756,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,984.8499756,999,982.1099854,993.3800049,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,995,998.6500244,989.25,995.7800293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,996.5100098,1001.200012,995.5200195,996.7000122,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,1000,1000.119995,982.1599731,994.6199951,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,998.5900269,998.9899902,991.3699951,995.9500122,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,998.9899902,1008.47998,995.6699829,1006.72998,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,1007.22998,1013.210022,1003.51001,1011.340027,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,1012,1016.5,1001.25,1003,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,1005.950012,1010.25,1002,1010.070007,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,1012.059998,1013.609985,1006.109985,1010.27002,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,1012.5,1012.98999,927,978.3099976,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,967,975.9500122,945,964.9099731,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,977.9899902,984.5,966.0999756,980.789978,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,988.5900269,990.3400269,966.710022,976.4699707,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,958.7000122,965.7299805,950.8599854,964.1699829,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,996,999.75,982,987.710022,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,1017,1017,989.9000244,995.1699829,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,998,1004.880005,992.0200195,992.5900269,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,998.7000122,1002.719971,992.6500244,1002.22998,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,1002.22998,1006.960022,997.2000122,1001.299988,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,1002.539978,1004.619995,998.0200195,1003.73999,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,1008.5,1009.799988,992,993.9799805,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,990.6900024,998.7999878,976,976.7800293,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
1,978.5499878,990.6799927,969.210022,990.3300171,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,979,987.5599976,965.25,975.9299927,35308.667,35714,4167,1.082,1.48,3.310076,37.167497,252,37.167497,2.027216,2111,1.063018688,0.749185438
0,980.1199951,983.4699707,967.6099854,968,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,972.789978,974.4899902,951,953.6599731,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,961.5300293,975,955.25,971.4000244,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,964.6599731,974.4000244,959.0200195,965.1400146,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,969.5499878,980.1099854,969.1400146,978.7600098,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,985,999.4400024,983.5,996.4699707,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,993,995.9899902,983.7199707,994.1300049,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1000.650024,1008.549988,998.0999756,1006.51001,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,1004.619995,1006.880005,995.9000244,1000.630005,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1002.400024,1004.450012,996.8900146,1001.809998,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1004.690002,1014.75,1003.809998,1010.039978,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1006,1026.030029,1004,1024.449951,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1025,1031.589966,1022.5,1026.869995,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1031.589966,1034.969971,1022.52002,1028.699951,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,1021.280029,1026.099976,1011,1025.670044,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1028.339966,1043.01001,1027.430054,1038.949951,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1038.050049,1043.329956,1032.47998,1039.869995,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,1043.199951,1053.199951,1043.199951,1052.800049,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,1069.550049,1083.310059,1040.180054,1046,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,1012.140015,1032.849976,1001,1020.039978,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,1019.049988,1019.049988,987.0200195,987.7800293,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,996.1099854,1006.400024,991.5800171,996.1900024,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,1001.77002,1003.210022,981.7299805,995.8900146,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,999.4699707,999.5,984.5900269,986.9199829,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,989.6799927,991.6699829,982,987.5800171,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,990.6500244,995,987.1400146,992.2700195,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,994.3499756,996.2800293,985.789978,989.8400269,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,982.5999756,988,975.2700195,982.0100098,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,976.2999878,979.8599854,954.6799927,956.9199829,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,960,970.3900146,951.3800049,967.9899902,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,978.4099731,985.5,976.1900024,983.2999878,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,988.9000244,991.7399902,982,982.7399902,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,981.6500244,986.460022,973.2199707,978.1799927,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,977.8400269,977.8400269,960.3200073,960.5700073,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,961.4000244,965.4299927,954.6500244,958.4699707,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,957.5700073,961.2000122,945.460022,953.289978,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,955.5200195,967.9299927,955.5,966.9000244,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,959.3800049,962,954.2000122,958,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,957.4199829,959,941.1400146,952.4500122,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,956,957.6199951,944.0999756,945.2600098,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,946.539978,953,942.25,946.0200195,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,940,956,936.3300171,954.0599976,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,958.4400024,969.4099731,956.9099731,967.5900269,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,974.7000122,981,972.7600098,980.5999756,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,984.2000122,984.5,976.8800049,978.25,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,975.4000244,976.7700195,960.3699951,965.2700195,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,968.3200073,971.8400269,960.5999756,967.7999878,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,974,980.5900269,972.5499878,979.4699707,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,979.0999756,979.8800049,963.4699707,965.9000244,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,974.460022,981.9400024,974.2199707,977.960022,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,983.2700195,984.6699829,975.5200195,982.5800171,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,983.9699707,1000,979.4199829,999.5999756,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,996.7999878,998.5599976,987.7399902,992.210022,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,993.0100098,996.25,984.0300293,986.789978,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,990.4000244,992.789978,968.1699829,974.1900024,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,977.25,978.2399902,967.460022,969.8599854,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,971.789978,974.8099976,962.1599731,973.210022,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,971.3099976,971.7000122,962.0200195,964.6500244,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,961.0100098,965.6099854,954.4199829,955.0999756,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,949.3099976,949.4199829,932.8900146,939.789978,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,945.4899902,948.6300049,931.75,938.5999756,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,948,955.2999878,943.2999878,950.8699951,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,951.8599854,959.7000122,950.0999756,956.4000244,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
1,960.1099854,964.8300171,958.3800049,961.3499756,37194.265,37955,4916,1.424,0.4,3.200832,38.213674,749,38.213674,0.519036,1965,1.044846631,0.768770533
0,964,967.3099976,952.1199951,959.1900024,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,958,963.6900024,950.3699951,957.0999756,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,954.210022,967.789978,954.0499878,965.4500122,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,970,981.5100098,969.6400146,980.8499756,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,975.6400146,995.75,975.6400146,989.5800171,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,993.2399902,998.5,987.5,990.9899902,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,996.6699829,997.9500122,980.0999756,987.2000122,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,991.2700195,995.5,986.7000122,995,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,996.8099976,1008.440002,992.4000244,1000.929993,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1007,1007.77002,1001.030029,1002.940002,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1008.440002,1009.570007,1001.039978,1006.340027,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1005.590027,1011.469971,1004.380005,1009.130005,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1009.27002,1022.309998,996.5499878,997,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,990,991.0499878,980.2399902,986.6099854,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,993.5300293,994.6199951,982,982.9099731,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,986.7299805,986.7800293,962.5,966.2999878,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,969,979.8499756,965,975.9000244,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,978,984.4400024,966.2399902,972.9099731,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,980.3300171,982.9000244,968.5499878,972.4299927,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1058.140015,1105.579956,1050.550049,1100.949951,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1095.01001,1122.790039,1093.560059,1110.849976,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1109,1110.540039,1101.119995,1105.280029,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1105.400024,1108.969971,1096.73999,1103.680054,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1097.810059,1101.939941,1086.869995,1094.219971,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1091.150024,1112.680054,1088.52002,1111.599976,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1109.150024,1125.410034,1108.77002,1120.660034,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1124.73999,1130.599976,1117.5,1123.170044,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1122.819946,1135.540039,1119.109985,1132.880005,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1125.959961,1129.619995,1115.77002,1129.130005,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1126.099976,1131.75,1124.060059,1125.349976,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1123,1139.900024,1122.339966,1129.170044,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1130.109985,1138,1123.890015,1136.839966,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1127.01001,1131.75,1121.630005,1126.689941,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1130.160034,1138.160034,1130.050049,1137.290039,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1138.280029,1138.800049,1125.810059,1129.880005,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1129.77002,1133.420044,1122.550049,1126.310059,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1132.859985,1140,1128.199951,1139.48999,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1141,1160.27002,1141,1156.160034,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1160.699951,1186.839966,1160.699951,1186,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1202.660034,1213.410034,1191.150024,1195.829956,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1204.880005,1205.339966,1188.52002,1193.599976,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1194.800049,1194.800049,1145.189941,1161.27002,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1167.099976,1178.569946,1160,1176.75,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1172.050049,1179.650024,1152,1162.349976,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
0,1173.849976,1175.199951,1128,1133.949951,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1128.26001,1159.27002,1124.73999,1141.569946,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
1,1137.98999,1155.890015,1136.079956,1152.349976,42193.8,43744,6327,0.037,0.52,3.634137,37.02222,724,37.02222,0.585223,2061,1.055108425,0.732317307
